# Goal Position: [0.5, 0.2, 0.4]
# Goal Orientation: [0.70709, 9.8864e-05, 0.70712, -2.1146e-05]
# Goal Tolerance: 0.01
# Angular Tolerance: 0.05
# Num Joints: 7
# Planning Method: task_space
time_s,pos_x_m,pos_y_m,pos_z_m,q_x,q_y,q_z,q_w,vel_x_m_s,vel_y_m_s,vel_z_m_s,ang_vel_x_rad_s,ang_vel_y_rad_s,ang_vel_z_rad_s,min_obstacle_clearance_m,att_force_x_N,att_force_y_N,att_force_z_N,joint_1_rad,joint_2_rad,joint_3_rad,joint_4_rad,joint_5_rad,joint_6_rad,joint_7_rad,joint_vel_1_rad_s,joint_vel_2_rad_s,joint_vel_3_rad_s,joint_vel_4_rad_s,joint_vel_5_rad_s,joint_vel_6_rad_s,joint_vel_7_rad_s,joint_torque_1_N_m,joint_torque_2_N_m,joint_torque_3_N_m,joint_torque_4_N_m,joint_torque_5_N_m,joint_torque_6_N_m,joint_torque_7_N_m
6.26,0.361213,0.0983169,0.345871,0.706976,-0.000271286,0.707238,-1.70756e-05,0.0214635,0.0157254,0.00837112,-7.77822e-05,4.92646e-05,7.94963e-05,inf,0.41636,0.305049,0.162387,0.204956,0.0939088,0.198686,0.504975,0.434298,-1.20027,-0.186281,-0.0200586,-0.0390842,-0.0136899,-0.0958703,-0.04357,-0.0428275,0.0465566,0,0,0,0,0,0,0
6.28,0.361643,0.0986314,0.346038,0.706975,-0.000272398,0.707238,-1.70878e-05,0.0214635,0.0157254,0.00837112,-7.80211e-05,4.94126e-05,7.973e-05,inf,0.415072,0.304106,0.161885,0.205356,0.0946922,0.198958,0.506894,0.435168,-1.19941,-0.187214,-0.0200455,-0.0391714,-0.0136142,-0.0959542,-0.0435072,-0.0427787,0.0466296,0,0,0,0,0,0,0
6.3,0.362072,0.0989459,0.346206,0.706975,-0.000273513,0.707238,-1.71e-05,0.0214635,0.0157254,0.00837112,-7.82607e-05,4.9561e-05,7.99644e-05,inf,0.413784,0.303162,0.161383,0.205757,0.0954774,0.199229,0.508815,0.436037,-1.19856,-0.188148,-0.0200329,-0.0392584,-0.0135387,-0.0960382,-0.043445,-0.0427302,0.0467024,0,0,0,0,0,0,0
6.32,0.362501,0.0992604,0.346373,0.706975,-0.000274632,0.707239,-1.71121e-05,0.0214635,0.0157254,0.00837112,-7.8501e-05,4.97099e-05,8.01995e-05,inf,0.412497,0.302219,0.160881,0.206158,0.0962643,0.199498,0.510737,0.436905,-1.1977,-0.189083,-0.0200206,-0.0393451,-0.0134633,-0.0961223,-0.0433834,-0.0426821,0.0467752,0,0,0,0,0,0,0
6.34,0.36293,0.0995749,0.346541,0.706974,-0.000275754,0.707239,-1.71242e-05,0.0214635,0.0157254,0.00837112,-7.87419e-05,4.98593e-05,8.04354e-05,inf,0.411209,0.301275,0.160378,0.206558,0.0970529,0.199766,0.512661,0.437771,-1.19685,-0.19002,-0.0200088,-0.0394315,-0.0133881,-0.0962064,-0.0433224,-0.0426343,0.0468479,0,0,0,0,0,0,0
6.36,0.36336,0.0998894,0.346708,0.706974,-0.00027688,0.707239,-1.71362e-05,0.0214635,0.0157254,0.00837112,-7.89836e-05,5.00091e-05,8.06719e-05,inf,0.409921,0.300332,0.159876,0.206958,0.0978433,0.200032,0.514587,0.438636,-1.196,-0.190959,-0.0199975,-0.0395176,-0.013313,-0.0962906,-0.0432619,-0.0425869,0.0469205,0,0,0,0,0,0,0
6.38,0.363789,0.100204,0.346875,0.706974,-0.000278009,0.70724,-1.71483e-05,0.0214635,0.0157254,0.00837112,-7.9226e-05,5.01593e-05,8.09092e-05,inf,0.408633,0.299388,0.159374,0.207357,0.0986354,0.200297,0.516515,0.4395,-1.19515,-0.191899,-0.0199865,-0.0396035,-0.0132381,-0.0963748,-0.0432019,-0.0425398,0.046993,0,0,0,0,0,0,0
6.4,0.364218,0.100518,0.347043,0.706973,-0.000279141,0.70724,-1.71602e-05,0.0214635,0.0157254,0.00837112,-7.94692e-05,5.031e-05,8.11472e-05,inf,0.407345,0.298445,0.158871,0.207776,0.0994491,0.200575,0.518479,0.440404,-1.19429,-0.192867,-0.0209534,-0.0406863,-0.0138933,-0.0982264,-0.0451891,-0.0427902,0.0484285,0,0,0,0,0,0,0
6.42,0.364647,0.100833,0.34721,0.706973,-0.000280277,0.707241,-1.71722e-05,0.0214635,0.0157254,0.00837112,-7.9713e-05,5.04611e-05,8.1386e-05,inf,0.406058,0.297501,0.158369,0.208161,0.100228,0.200826,0.52038,0.441235,-1.19345,-0.193789,-0.0192342,-0.0389286,-0.0125495,-0.095045,-0.0415486,-0.042157,0.0460664,0,0,0,0,0,0,0
6.44,0.365077,0.101147,0.347378,0.706973,-0.000281416,0.707241,-1.71841e-05,0.0214635,0.0157254,0.00837112,-7.99575e-05,5.06127e-05,8.16254e-05,inf,0.40477,0.296558,0.157867,0.208557,0.101022,0.201083,0.522308,0.442088,-1.1926,-0.194728,-0.0197667,-0.0397307,-0.0128682,-0.096411,-0.0426333,-0.0423983,0.046985,0,0,0,0,0,0,0
6.46,0.365506,0.101462,0.347545,0.706972,-0.000282559,0.707241,-1.71959e-05,0.0214635,0.0157254,0.00837112,-8.02028e-05,5.07648e-05,8.18657e-05,inf,0.403482,0.295614,0.157365,0.208974,0.101841,0.201356,0.524277,0.442986,-1.19175,-0.1957,-0.0208785,-0.0409352,-0.0136264,-0.0984581,-0.0449132,-0.0426505,0.0486037,0,0,0,0,0,0,0
6.48,0.365935,0.101776,0.347713,0.706972,-0.000283705,0.707242,-1.72078e-05,0.0214635,0.0157254,0.00837112,-8.04488e-05,5.09173e-05,8.21066e-05,inf,0.402194,0.294671,0.156862,0.209358,0.102624,0.201602,0.526183,0.443813,-1.19091,-0.196626,-0.0191972,-0.0391702,-0.0123252,-0.0952745,-0.04136,-0.042018,0.0462631,0,0,0,0,0,0,0
6.5,0.366365,0.102091,0.34788,0.706972,-0.000284854,0.707242,-1.72196e-05,0.0214635,0.0157254,0.00837112,-8.06955e-05,5.10703e-05,8.23483e-05,inf,0.400906,0.293727,0.15636,0.209772,0.103444,0.201869,0.528152,0.444703,-1.19006,-0.197597,-0.0207086,-0.0409982,-0.0133572,-0.0984551,-0.044482,-0.04256,0.0485714,0,0,0,0,0,0,0
6.52,0.366794,0.102405,0.348047,0.706971,-0.000286007,0.707242,-1.72313e-05,0.0214635,0.0157254,0.00837112,-8.0943e-05,5.12237e-05,8.25907e-05,inf,0.399619,0.292784,0.155858,0.210155,0.104231,0.202113,0.53006,0.445527,-1.18922,-0.198524,-0.0191503,-0.0393169,-0.0121579,-0.0954033,-0.0411867,-0.0419265,0.0463653,0,0,0,0,0,0,0
6.54,0.367223,0.10272,0.348215,0.706971,-0.000287163,0.707243,-1.72431e-05,0.0214635,0.0157254,0.00837112,-8.11911e-05,5.13776e-05,8.28339e-05,inf,0.398331,0.29184,0.155356,0.210569,0.105054,0.202377,0.532033,0.446414,-1.18837,-0.199499,-0.020686,-0.0411715,-0.0131999,-0.0986298,-0.044353,-0.0424704,0.0487133,0,0,0,0,0,0,0
6.56,0.367652,0.103035,0.348382,0.70697,-0.000288323,0.707243,-1.72548e-05,0.0214635,0.0157254,0.00837112,-8.144e-05,5.15319e-05,8.30778e-05,inf,0.397043,0.290896,0.154853,0.210952,0.105844,0.202617,0.533944,0.447235,-1.18753,-0.200429,-0.0191339,-0.0394769,-0.0120134,-0.0955603,-0.0410757,-0.0418372,0.0465009,0,0,0,0,0,0,0
6.58,0.368082,0.103349,0.34855,0.70697,-0.000289486,0.707243,-1.72664e-05,0.0214635,0.0157254,0.00837112,-8.16897e-05,5.16868e-05,8.33225e-05,inf,0.395755,0.289953,0.154351,0.211365,0.106671,0.202878,0.53592,0.44812,-1.18669,-0.201406,-0.0206718,-0.0413458,-0.0130485,-0.0988108,-0.0442405,-0.0423831,0.0488629,0,0,0,0,0,0,0
6.6,0.368511,0.103664,0.348717,0.70697,-0.000290653,0.707244,-1.7278e-05,0.0214635,0.0157254,0.00837112,-8.19401e-05,5.1842e-05,8.35679e-05,inf,0.394467,0.289009,0.153849,0.211747,0.107463,0.203115,0.537834,0.448939,-1.18585,-0.202339,-0.0191203,-0.0396362,-0.0118705,-0.0957186,-0.0409696,-0.0417495,0.0466378,0,0,0,0,0,0,0
6.62,0.36894,0.103978,0.348884,0.706969,-0.000291824,0.707244,-1.72896e-05,0.0214635,0.0157254,0.00837112,-8.21912e-05,5.19978e-05,8.38141e-05,inf,0.39318,0.288066,0.153347,0.212161,0.108294,0.203373,0.539814,0.449822,-1.185,-0.203319,-0.0206597,-0.0415192,-0.0128979,-0.0989925,-0.044131,-0.0422973,0.0490127,0,0,0,0,0,0,0
6.64,0.369369,0.104293,0.349052,0.706969,-0.000292997,0.707244,-1.73012e-05,0.0214635,0.0157254,0.00837112,-8.2443e-05,5.2154e-05,8.4061e-05,inf,0.391892,0.287122,0.152844,0.212543,0.10909,0.203608,0.541732,0.450639,-1.18417,-0.204254,-0.0191083,-0.0397945,-0.0117282,-0.0958773,-0.0408657,-0.0416631,0.0467743,0,0,0,0,0,0,0
6.66,0.369799,0.104607,0.349219,0.706969,-0.000294175,0.707245,-1.73127e-05,0.0214635,0.0157254,0.00837112,-8.26956e-05,5.23107e-05,8.43087e-05,inf,0.390604,0.286179,0.152342,0.212956,0.109923,0.203863,0.543715,0.45152,-1.18333,-0.205238,-0.0206492,-0.0416916,-0.0127477,-0.0991745,-0.0440237,-0.042213,0.0491622,0,0,0,0,0,0,0
6.68,0.370228,0.104922,0.349387,0.706968,-0.000295356,0.707245,-1.73242e-05,0.0214635,0.0157254,0.00837112,-8.29489e-05,5.24678e-05,8.45571e-05,inf,0.389316,0.285235,0.15184,0.213338,0.110722,0.204094,0.545636,0.452335,-1.1825,-0.206176,-0.0190979,-0.039952,-0.0115863,-0.0960362,-0.0407637,-0.0415779,0.0469106,0,0,0,0,0,0,0
6.7,0.370657,0.105236,0.349554,0.706968,-0.00029654,0.707246,-1.73356e-05,0.0214635,0.0157254,0.00837112,-8.3203e-05,5.26255e-05,8.48063e-05,inf,0.388028,0.284292,0.151337,0.213751,0.11156,0.204346,0.547623,0.453214,-1.18165,-0.207162,-0.0206403,-0.041863,-0.0125981,-0.0993569,-0.0439186,-0.04213,0.0493116,0,0,0,0,0,0,0
6.72,0.371087,0.105551,0.349722,0.706968,-0.000297728,0.707246,-1.7347e-05,0.0214635,0.0157254,0.00837112,-8.34578e-05,5.27836e-05,8.50563e-05,inf,0.38674,0.283348,0.150835,0.214132,0.112362,0.204575,0.549547,0.454027,-1.18082,-0.208103,-0.019089,-0.0401087,-0.011445,-0.0961954,-0.0406638,-0.041494,0.0470466,0,0,0,0,0,0,0
6.74,0.371516,0.105865,0.349889,0.706967,-0.00029892,0.707246,-1.73584e-05,0.0214635,0.0157254,0.00837112,-8.37134e-05,5.29421e-05,8.5307e-05,inf,0.385453,0.282405,0.150333,0.214545,0.113203,0.204824,0.551538,0.454903,-1.17998,-0.209092,-0.0206331,-0.0420335,-0.012449,-0.0995397,-0.0438157,-0.0420483,0.0494607,0,0,0,0,0,0,0
6.76,0.371945,0.10618,0.350056,0.706967,-0.000300115,0.707247,-1.73698e-05,0.0214635,0.0157254,0.00837112,-8.39698e-05,5.31012e-05,8.55585e-05,inf,0.384165,0.281461,0.149831,0.214927,0.114008,0.20505,0.553465,0.455714,-1.17915,-0.210036,-0.0190815,-0.0402645,-0.0113041,-0.096355,-0.0405659,-0.0414113,0.0471822,0,0,0,0,0,0,0
6.78,0.372374,0.106494,0.350224,0.706966,-0.000301314,0.707247,-1.73811e-05,0.0214635,0.0157254,0.00837112,-8.42269e-05,5.32607e-05,8.58108e-05,inf,0.382877,0.280518,0.149328,0.215339,0.114852,0.205296,0.555459,0.456589,-1.17831,-0.211028,-0.0206274,-0.0422032,-0.0123004,-0.0997229,-0.0437149,-0.0419681,0.0496097,0,0,0,0,0,0,0
6.8,0.372804,0.106809,0.350391,0.706966,-0.000302516,0.707247,-1.73923e-05,0.0214635,0.0157254,0.00837112,-8.44847e-05,5.34207e-05,8.60638e-05,inf,0.381589,0.279574,0.148826,0.215721,0.11566,0.20552,0.55739,0.457398,-1.17749,-0.211974,-0.0190756,-0.0404195,-0.0111636,-0.0965148,-0.0404699,-0.0413297,0.0473176,0,0,0,0,0,0,0
6.82,0.373233,0.107123,0.350559,0.706966,-0.000303722,0.707248,-1.74036e-05,0.0214635,0.0157254,0.00837112,-8.47433e-05,5.35812e-05,8.63176e-05,inf,0.380301,0.278631,0.148324,0.216133,0.116508,0.205763,0.559388,0.45827,-1.17665,-0.21297,-0.0206234,-0.0423719,-0.0121522,-0.0999065,-0.0436162,-0.0418892,0.0497584,0,0,0,0,0,0,0
6.84,0.373662,0.107438,0.350726,0.706965,-0.000304932,0.707248,-1.74148e-05,0.0214635,0.0157254,0.00837112,-8.50027e-05,5.37422e-05,8.65722e-05,inf,0.379014,0.277687,0.147822,0.216534,0.117341,0.205996,0.561359,0.459117,-1.17582,-0.213947,-0.0200199,-0.0416407,-0.0116752,-0.0985594,-0.0423259,-0.04156,0.0488653,0,0,0,0,0,0,0
6.86,0.374091,0.107752,0.350894,0.706965,-0.000306145,0.707249,-1.7426e-05,0.0214635,0.0157254,0.00837112,-8.52628e-05,5.39037e-05,8.68276e-05,inf,0.377726,0.276744,0.147319,0.216931,0.118173,0.206226,0.563328,0.459957,-1.17499,-0.214922,-0.0198796,-0.0416136,-0.0115031,-0.0984642,-0.0419955,-0.0415155,0.0487595,0,0,0,0,0,0,0
6.88,0.374521,0.108067,0.351061,0.706964,-0.000307362,0.707249,-1.74371e-05,0.0214635,0.0157254,0.00837112,-8.55237e-05,5.40656e-05,8.70837e-05,inf,0.376438,0.2758,0.146817,0.217328,0.119006,0.206454,0.565299,0.460795,-1.17416,-0.215898,-0.0198508,-0.0416796,-0.011411,-0.0985203,-0.0418913,-0.041474,0.0487956,0,0,0,0,0,0,0
6.9,0.37495,0.108381,0.351228,0.706964,-0.000308582,0.707249,-1.74482e-05,0.0214635,0.0157254,0.00837112,-8.57854e-05,5.4228e-05,8.73406e-05,inf,0.37515,0.274857,0.146315,0.217725,0.119842,0.206681,0.567271,0.461631,-1.17333,-0.216875,-0.0198448,-0.0417578,-0.0113354,-0.0986013,-0.0418338,-0.0414344,0.0488594,0,0,0,0,0,0,0
6.92,0.375379,0.108696,0.351396,0.706964,-0.000309806,0.70725,-1.74593e-05,0.0214635,0.0157254,0.00837112,-8.60478e-05,5.43909e-05,8.75984e-05,inf,0.373862,0.273913,0.145813,0.218122,0.120678,0.206906,0.569245,0.462467,-1.1725,-0.217854,-0.0198435,-0.0418373,-0.0112631,-0.0986868,-0.0417859,-0.0413959,0.0489287,0,0,0,0,0,0,0
6.94,0.375808,0.10901,0.351563,0.706963,-0.000311034,0.70725,-1.74704e-05,0.0214635,0.0157254,0.00837112,-8.63111e-05,5.45543e-05,8.78569e-05,inf,0.372575,0.27297,0.14531,0.218519,0.121517,0.20713,0.57122,0.463302,-1.17168,-0.218834,-0.0198435,-0.0419168,-0.0111915,-0.0987732,-0.0417403,-0.041358,0.0489991,0,0,0,0,0,0,0
6.96,0.376238,0.109325,0.351731,0.706963,-0.000312266,0.707251,-1.74814e-05,0.0214635,0.0157254,0.00837112,-8.65751e-05,5.47182e-05,8.81162e-05,inf,0.371287,0.272026,0.144808,0.218916,0.122357,0.207353,0.573197,0.464136,-1.17085,-0.219815,-0.0198439,-0.0419961,-0.0111202,-0.0988599,-0.0416956,-0.0413204,0.0490697,0,0,0,0,0,0,0
6.98,0.376667,0.109639,0.351898,0.706963,-0.000313501,0.707251,-1.74923e-05,0.0214635,0.0157254,0.00837112,-8.68398e-05,5.48826e-05,8.83763e-05,inf,0.369999,0.271082,0.144306,0.219313,0.123198,0.207574,0.575176,0.464969,-1.17002,-0.220798,-0.0198448,-0.0420752,-0.011049,-0.0989467,-0.0416514,-0.0412831,0.0491403,0,0,0,0,0,0,0
7,0.377096,0.109954,0.352066,0.706962,-0.00031474,0.707251,-1.75033e-05,0.0214635,0.0157254,0.00837112,-8.71054e-05,5.50475e-05,8.86372e-05,inf,0.368711,0.270139,0.143803,0.219709,0.124041,0.207793,0.577157,0.465801,-1.1692,-0.221782,-0.0198461,-0.0421542,-0.0109779,-0.0990336,-0.0416077,-0.0412462,0.0492108,0,0,0,0,0,0,0
7.02,0.377526,0.110268,0.352233,0.706962,-0.000315983,0.707252,-1.75142e-05,0.0214635,0.0157254,0.00837112,-8.73717e-05,5.52129e-05,8.88988e-05,inf,0.367423,0.269195,0.143301,0.220106,0.124886,0.208011,0.579139,0.466632,-1.16837,-0.222768,-0.0198477,-0.0422329,-0.0109069,-0.0991206,-0.0415646,-0.0412096,0.0492813,0,0,0,0,0,0,0
7.04,0.377955,0.110583,0.3524,0.706961,-0.000317229,0.707252,-1.75251e-05,0.0214635,0.0157254,0.00837112,-8.76389e-05,5.53788e-05,8.91613e-05,inf,0.366136,0.268252,0.142799,0.220503,0.125732,0.208228,0.581123,0.467463,-1.16755,-0.223755,-0.0198497,-0.0423115,-0.010836,-0.0992078,-0.0415219,-0.0411732,0.0493517,0,0,0,0,0,0,0
7.06,0.378384,0.110897,0.352568,0.706961,-0.000318479,0.707252,-1.75359e-05,0.0214635,0.0157254,0.00837112,-8.79068e-05,5.55451e-05,8.94246e-05,inf,0.364848,0.267308,0.142297,0.2209,0.12658,0.208443,0.583109,0.468292,-1.16673,-0.224743,-0.0198521,-0.0423898,-0.0107652,-0.0992951,-0.0414797,-0.0411372,0.0494221,0,0,0,0,0,0,0
7.08,0.378813,0.111212,0.352735,0.706961,-0.000319733,0.707253,-1.75467e-05,0.0214635,0.0157254,0.00837112,-8.81755e-05,5.5712e-05,8.96887e-05,inf,0.36356,0.266365,0.141794,0.221298,0.127429,0.208657,0.585097,0.469121,-1.16591,-0.225733,-0.0198548,-0.042468,-0.0106944,-0.0993824,-0.041438,-0.0411015,0.0494924,0,0,0,0,0,0,0
7.1,0.379243,0.111526,0.352903,0.70696,-0.000320991,0.707253,-1.75575e-05,0.0214635,0.0157254,0.00837112,-8.8445e-05,5.58794e-05,8.99536e-05,inf,0.362272,0.265421,0.141292,0.221695,0.12828,0.20887,0.587086,0.469949,-1.16508,-0.226724,-0.0198579,-0.0425461,-0.0106238,-0.0994699,-0.0413968,-0.0410661,0.0495627,0,0,0,0,0,0,0
7.12,0.379672,0.111841,0.35307,0.70696,-0.000322252,0.707254,-1.75683e-05,0.0214635,0.0157254,0.00837112,-8.87153e-05,5.60472e-05,9.02193e-05,inf,0.360984,0.264478,0.14079,0.222092,0.129133,0.209081,0.589077,0.470776,-1.16426,-0.227717,-0.0198613,-0.0426239,-0.0105532,-0.0995576,-0.041356,-0.041031,0.049633,0,0,0,0,0,0,0
7.14,0.380101,0.112155,0.353237,0.706959,-0.000323518,0.707254,-1.7579e-05,0.0214635,0.0157254,0.00837112,-8.89864e-05,5.62156e-05,9.04858e-05,inf,0.359696,0.263534,0.140288,0.222489,0.129987,0.20929,0.59107,0.471602,-1.16344,-0.228711,-0.0198651,-0.0427016,-0.0104828,-0.0996453,-0.0413158,-0.0409962,0.0497032,0,0,0,0,0,0,0
7.16,0.38053,0.11247,0.353405,0.706959,-0.000324787,0.707254,-1.75897e-05,0.0214635,0.0157254,0.00837112,-8.92583e-05,5.63845e-05,9.07532e-05,inf,0.358409,0.262591,0.139785,0.222887,0.130842,0.209499,0.593065,0.472428,-1.16262,-0.229707,-0.0198693,-0.0427791,-0.0104124,-0.0997332,-0.041276,-0.0409618,0.0497734,0,0,0,0,0,0,0
7.18,0.38096,0.112784,0.353572,0.706959,-0.00032606,0.707255,-1.76003e-05,0.0214635,0.0157254,0.00837112,-8.9531e-05,5.65539e-05,9.10213e-05,inf,0.357121,0.261647,0.139283,0.223284,0.131699,0.209705,0.595061,0.473253,-1.16181,-0.230703,-0.0198738,-0.0428564,-0.0103421,-0.0998212,-0.0412367,-0.0409276,0.0498436,0,0,0,0,0,0,0
7.2,0.381389,0.113099,0.35374,0.706958,-0.000327336,0.707255,-1.76109e-05,0.0214635,0.0157254,0.00837112,-8.98045e-05,5.67238e-05,9.12903e-05,inf,0.355833,0.260704,0.138781,0.223682,0.132558,0.209911,0.59706,0.474077,-1.16099,-0.231702,-0.0198787,-0.0429336,-0.0102719,-0.0999094,-0.0411978,-0.0408937,0.0499137,0,0,0,0,0,0,0
7.22,0.381818,0.113413,0.353907,0.706958,-0.000328617,0.707256,-1.76215e-05,0.0214635,0.0157254,0.00837112,-9.00788e-05,5.68942e-05,9.15601e-05,inf,0.354545,0.25976,0.138279,0.224079,0.133418,0.210115,0.59906,0.4749,-1.16017,-0.232701,-0.0198839,-0.0430106,-0.0102018,-0.0999976,-0.0411594,-0.0408601,0.0499838,0,0,0,0,0,0,0
7.24,0.382248,0.113728,0.354075,0.706957,-0.000329901,0.707256,-1.76321e-05,0.0214635,0.0157254,0.00837112,-9.03539e-05,5.70651e-05,9.18307e-05,inf,0.353257,0.258817,0.137776,0.224477,0.13428,0.210318,0.601061,0.475722,-1.15935,-0.233702,-0.0198894,-0.0430874,-0.0101317,-0.100086,-0.0411215,-0.0408269,0.0500539,0,0,0,0,0,0,0
7.26,0.382677,0.114042,0.354242,0.706957,-0.000331189,0.707256,-1.76426e-05,0.0214635,0.0157254,0.00837112,-9.06299e-05,5.72366e-05,9.21021e-05,inf,0.35197,0.257873,0.137274,0.224875,0.135143,0.210519,0.603065,0.476544,-1.15854,-0.234705,-0.0198954,-0.043164,-0.0100618,-0.100175,-0.0410841,-0.0407939,0.0501239,0,0,0,0,0,0,0
7.28,0.383106,0.114357,0.354409,0.706957,-0.000332482,0.707257,-1.76531e-05,0.0214635,0.0157254,0.00837112,-9.09066e-05,5.74085e-05,9.23744e-05,inf,0.350682,0.25693,0.136772,0.225273,0.136008,0.210719,0.60507,0.477365,-1.15772,-0.235709,-0.0199016,-0.0432405,-0.00999187,-0.100263,-0.0410471,-0.0407613,0.0501939,0,0,0,0,0,0,0
7.3,0.383535,0.114671,0.354577,0.706956,-0.000333778,0.707257,-1.76636e-05,0.0214635,0.0157254,0.00837112,-9.11842e-05,5.7581e-05,9.26475e-05,inf,0.349394,0.255986,0.136269,0.225671,0.136874,0.210917,0.607077,0.478185,-1.15691,-0.236714,-0.0199082,-0.0433169,-0.00992205,-0.100352,-0.0410106,-0.0407289,0.0502639,0,0,0,0,0,0,0
7.32,0.383965,0.114986,0.354744,0.706956,-0.000335077,0.707258,-1.7674e-05,0.0214635,0.0157254,0.00837112,-9.14626e-05,5.7754e-05,9.29215e-05,inf,0.348106,0.255043,0.135767,0.22607,0.137742,0.211114,0.609086,0.479005,-1.1561,-0.237721,-0.0199152,-0.0433931,-0.0098523,-0.100441,-0.0409746,-0.0406968,0.0503338,0,0,0,0,0,0,0
7.34,0.384394,0.1153,0.354912,0.706955,-0.000336381,0.707258,-1.76844e-05,0.0214635,0.0157254,0.00837112,-9.17418e-05,5.79275e-05,9.31962e-05,inf,0.346818,0.254099,0.135265,0.226468,0.138612,0.21131,0.611097,0.479823,-1.15528,-0.238729,-0.0199225,-0.0434691,-0.00978263,-0.10053,-0.040939,-0.0406651,0.0504037,0,0,0,0,0,0,0
7.36,0.384823,0.115615,0.355079,0.706955,-0.000337689,0.707258,-1.76948e-05,0.0214635,0.0157254,0.00837112,-9.20219e-05,5.81015e-05,9.34718e-05,inf,0.345531,0.253156,0.134763,0.226867,0.139483,0.211504,0.613109,0.480641,-1.15447,-0.239738,-0.0199301,-0.043545,-0.00971303,-0.100619,-0.0409039,-0.0406336,0.0504736,0,0,0,0,0,0,0
7.38,0.385252,0.115929,0.355247,0.706955,-0.000339001,0.707259,-1.77051e-05,0.0214635,0.0157254,0.00837112,-9.23027e-05,5.82761e-05,9.37483e-05,inf,0.344243,0.252212,0.13426,0.227265,0.140355,0.211697,0.615123,0.481459,-1.15366,-0.240749,-0.0199381,-0.0436207,-0.0096435,-0.100709,-0.0408692,-0.0406024,0.0505435,0,0,0,0,0,0,0
7.4,0.385682,0.116244,0.355414,0.706954,-0.000340316,0.707259,-1.77154e-05,0.0214635,0.0157254,0.00837112,-9.25844e-05,5.84512e-05,9.40256e-05,inf,0.342955,0.251268,0.133758,0.227664,0.141229,0.211888,0.617139,0.482276,-1.15285,-0.241761,-0.0199464,-0.0436963,-0.00957403,-0.100798,-0.040835,-0.0405716,0.0506133,0,0,0,0,0,0,0
7.42,0.386111,0.116558,0.355581,0.706954,-0.000341636,0.70726,-1.77257e-05,0.0214635,0.0157254,0.00837112,-9.2867e-05,5.86268e-05,9.43037e-05,inf,0.341667,0.250325,0.133256,0.228063,0.142104,0.212079,0.619157,0.483092,-1.15203,-0.242775,-0.0199551,-0.0437717,-0.00950464,-0.100888,-0.0408012,-0.040541,0.0506831,0,0,0,0,0,0,0
7.44,0.38654,0.116873,0.355749,0.706953,-0.000342959,0.70726,-1.77359e-05,0.0214635,0.0157254,0.00837112,-9.31503e-05,5.88029e-05,9.45827e-05,inf,0.340379,0.249381,0.132754,0.228463,0.142981,0.212267,0.621176,0.483907,-1.15122,-0.24379,-0.0199641,-0.043847,-0.00943531,-0.100978,-0.0407679,-0.0405107,0.050753,0,0,0,0,0,0,0
7.46,0.38697,0.117187,0.355916,0.706953,-0.000344287,0.707261,-1.77462e-05,0.0214635,0.0157254,0.00837112,-9.34345e-05,5.89795e-05,9.48626e-05,inf,0.339091,0.248438,0.132251,0.228862,0.14386,0.212455,0.623198,0.484722,-1.15041,-0.244807,-0.0199734,-0.0439222,-0.00936604,-0.101068,-0.0407351,-0.0404807,0.0508227,0,0,0,0,0,0,0
7.48,0.387399,0.117502,0.356084,0.706952,-0.000345618,0.707261,-1.77563e-05,0.0214635,0.0157254,0.00837112,-9.37196e-05,5.91567e-05,9.51433e-05,inf,0.337804,0.247494,0.131749,0.229262,0.14474,0.21264,0.625221,0.485536,-1.14961,-0.245825,-0.019983,-0.0439972,-0.00929684,-0.101158,-0.0407027,-0.040451,0.0508925,0,0,0,0,0,0,0
7.5,0.387828,0.117816,0.356251,0.706952,-0.000346954,0.707261,-1.77665e-05,0.0214635,0.0157254,0.00837112,-9.40055e-05,5.93345e-05,9.54248e-05,inf,0.336516,0.246551,0.131247,0.229662,0.145621,0.212825,0.627246,0.486349,-1.1488,-0.246844,-0.019993,-0.0440721,-0.0092277,-0.101248,-0.0406707,-0.0404217,0.0509622,0,0,0,0,0,0,0
7.52,0.388257,0.118131,0.356419,0.706952,-0.000348293,0.707262,-1.77766e-05,0.0214635,0.0157254,0.00837112,-9.42922e-05,5.95127e-05,9.57073e-05,inf,0.335228,0.245607,0.130744,0.230062,0.146504,0.213008,0.629273,0.487162,-1.14799,-0.247864,-0.0200034,-0.0441468,-0.00915861,-0.101338,-0.0406393,-0.0403926,0.051032,0,0,0,0,0,0,0
7.54,0.388687,0.118445,0.356586,0.706951,-0.000349637,0.707262,-1.77867e-05,0.0214635,0.0157254,0.00837112,-9.45798e-05,5.96915e-05,9.59905e-05,inf,0.33394,0.244664,0.130242,0.230462,0.147388,0.21319,0.631301,0.487974,-1.14718,-0.248886,-0.020014,-0.0442214,-0.00908959,-0.101429,-0.0406082,-0.0403638,0.0511017,0,0,0,0,0,0,0
7.56,0.389116,0.11876,0.356753,0.706951,-0.000350984,0.707263,-1.77968e-05,0.0214635,0.0157254,0.00837112,-9.48682e-05,5.98708e-05,9.62747e-05,inf,0.332652,0.24372,0.12974,0.230863,0.148274,0.21337,0.633332,0.488786,-1.14638,-0.24991,-0.020025,-0.0442959,-0.00902062,-0.10152,-0.0405776,-0.0403352,0.0511714,0,0,0,0,0,0,0
